link,title,headline
https://seleb.tempo.co/read/1773684/katy-perry-jual-hak-5-album-musiknya-ke-litmus-music-senilai-rp-3-triliun,"Katy Perry Jual Hak 5 Album Musiknya ke Litmus Music Senilai Rp 3 Triliun","Bekerja sama dengan Litmus Music, Katy Perry mencairkan hak musik atas lima albumnya yang dirilis dalam periode 2008 hingga 2020."
https://dunia.tempo.co/read/1773689/starbucks-digugat-rp76-m-gara-gara-refreshers-tidak-mengandung-buah,"Starbucks Digugat Rp76 M, Gara-Gara Refreshers Tidak Mengandung Buah","Starbucks menghadapi gugatan karena minuman buah Refresher yang mereka jual tidak mengandung bahan utama yaitu buah."
https://dunia.tempo.co/read/1773693/imporcina-untuk-seafood-dari-jepang-turun,"Impor  Cina untuk Seafood dari Jepang Turun","Pada Agustus 2023, pengiriman seafood dari Jepang ke Cina mengalami penurunan sampai 67.6 persen year-on-year"
https://otomotif.tempo.co/read/1773668/alphatauri-diisukan-akan-promosikan-liam-lawson-ke-formula-1-2024,"AlphaTauri Diisukan Akan Promosikan Liam Lawson ke Formula 1 2024","AlphaTauri diisukan bakal mempromosikan Liam Lawson ke Grand Prix Formula 1 2024 mendatang. Benarkah demikian?"
https://otomotif.tempo.co/read/1773758/h-5-motogp-india-sirkuit-buddh-belum-dapat-homologasi,"H-5 MotoGP India, Sirkuit Buddh Belum Dapat Homologasi","Lima hari sebelum balapan MotoGP India 2023 dimulai, Sirkuit Internasional Buddh belum mendapatkan homologasi."
https://metro.tempo.co/read/1773757/kesulitan-air-karena-kekeringan-warga-kranggan-terpaksa-ambil-air-dari-anak-kali-cisadane,"Kesulitan Air karena Kekeringan, Warga Kranggan Terpaksa Ambil Air dari Anak Kali Cisadane","Karena kekeringan, warga Kelurahan Kranggan, Tangsel, terpaksa mencuci dan mandi dengan air sungai meski efeknya gatal-gatal."
https://travel.tempo.co/read/1773755/melihat-museum-dior-di-paris-seni-yang-berpadu-dengan-fashion,"Melihat Museum Dior di Paris, Seni yang Berpadu dengan Fashion","La Galerie Dior, museum di 30 Montaigne Paris yang menggabungkan seni dan fashion menjadi sebuah mahakarya elegan yang bisa dikunjungi."
https://bisnis.tempo.co/read/1773754/terkini-konflik-pulau-rempang-buat-peta-kebijakan-investasi-kian-mendesak-daftar-taipan-di-proyek-ikn,"Terkini: Konflik Pulau Rempang Buat Peta kebijakan Investasi Kian Mendesak, Daftar Taipan di Proyek IKN","Berita terkini bisnis pada siang ini dimulai dari kian mendesaknya peta kebijakan investasi usai konflik di Pulau Rempang, Batam, Kepulauan Riau."
https://bisnis.tempo.co/read/1773752/kaspersky-beberkan-penyebab-umkm-jadi-target-serangan-siber-para-hacker,"Kaspersky Beberkan Penyebab UMKM Jadi Target Serangan Siber Para Hacker","Para UMKM ini menghabiskan lebih sedikit untuk keamanan siber dan lebih cenderung menggunakan perangkat lunak yang sudah usang dan tidak didukung."
https://bisnis.tempo.co/read/1773747/luhut-masyarakat-di-pulau-rempang-pada-umumnya-mau-direlokasi,"Luhut: Masyarakat di Pulau Rempang pada Umumnya Mau Direlokasi","Luhut mengakui bahwa pendekatan yang dilakukan kepada masyarakat di Pulau Rempang kurang pas."
https://otomotif.tempo.co/read/1773748/polda-metro-jaya-catatkan-8-254-kecelakaan-sejak-januari-2023-443-korban-tewas,"Polda Metro Jaya Catatkan 8.254 Kecelakaan Sejak Januari 2023, 443 Korban Tewas","Jumlah kecelakaan tersebut meningkat kurang lebih 43 persen jika dibandingkan periode Januari hingga Agustus 2022."
https://bisnis.tempo.co/read/1773730/mengenal-uang-giral-ciri-ciri-kelebihan-dan-kekurangannya,"Mengenal Uang Giral, Ciri-Ciri, Kelebihan dan Kekuranganny","Selain uang kartal dan uang kuasi, ada juga uang giral yang cukup populer. Lantas, apa yang dimaksud dengan uang giral dan contonya?"
https://nasional.tempo.co/read/1773746/jokowi-sebut-perpanjangan-masa-jabatan-panglima-tni-dan-ksad-masih-proses,"Jokowi Sebut Perpanjangan Masa Jabatan Panglima TNI dan KSAD Masih Proses","Presiden Jokowi menyatakan opsi memperpanjang masa jabatan Panglima TNI dan KSAD masih dalam proses."
https://seleb.tempo.co/read/1773681/sweater-one-black-sheep-milik-putri-diana-terjual-rp-175-miliar-dalam-lelang,"Sweater One Black Sheep Milik Putri Diana Terjual Rp 17,5 Miliar dalam Lelang","Sweater paling ikonik milik Putri Diana laku terjual dengan harga yang fantastis di rumah lelang Sotheby's baru-baru ini"
https://otomotif.tempo.co/read/1773744/motogp-india-cerita-anggota-tim-red-bull-ktm-belum-terima-visa,"MotoGP India: Cerita Anggota Tim Red Bull KTM Belum Terima Vis","Beberapa anggota tim Red Bull KTM dilaporkan belum mendapatkan visa untuk menjalani Grand Prix MotoGP India 2023."
https://gaya.tempo.co/read/1773720/yang-perlu-diketahui-soal-virus-nipah-yang-belakangan-mewabah-di-india,"Yang Perlu Diketahui soal Virus Nipah yang Belakangan Mewabah di Indi","Virus Nipah (NiV) merupakan virus zoonosis atau virus yang dapat menyebar antara hewan dan manusia."
https://dunia.tempo.co/read/1773719/malaysia-buka-lowongan-untuk-perawat-asing-juga-tukang-cukur-dan-buruh-tekstil,"Malaysia Buka Lowongan untuk Perawat Asing, juga Tukang Cukur dan Buruh Tekstil","Pemerintah Malaysia mengizinkan rumah sakit swasta mengambil perawat warga asing untuk mengatasi kekurangan tenaga terampil bidang kesehatan"
https://bisnis.tempo.co/read/1773739/samuel-sekuritas-ihsg-bangkit-di-sesi-i-perdagangan-hari-ini-268-saham-menguat,"Samuel Sekuritas: IHSG Bangkit di Sesi I Perdagangan Hari Ini, 268 Saham Menguat","Indeks Harga Saham Gabungan atau IHSG menutup sesi di level 6.967.6 atau +0.46 persen."
https://sport.tempo.co/read/1773737/menpora-dito-ariotedjo-resmi-kukuhkan-tim-indonesia-untuk-asian-games-2023,"Menpora Dito Ariotedjo Resmi Kukuhkan Tim Indonesia untuk Asian Games 2023","Menpora Dito Ariotedjo mengatakan Indonesia mengirimkan 413 atlet dan 161 ofisial untuk mengikuti pertandingan di 30 cabang olahraga Asian Games 2023."
https://otomotif.tempo.co/read/1773736/parkir-sembarangan-hukumnya-haram-beli-mobil-di-jakarta-memang-harus-punya-garasi,"Parkir Sembarangan Hukumnya Haram, Beli Mobil di Jakarta Memang Harus Punya Garasi","Kementerian Agama (Kemenag) RI menyebutkan bahwa parkir mobil sembarangan di jalan depan rumah hukumnya haram."
https://nasional.tempo.co/read/1773733/relawan-laporkan-akun-penyebar-kabar-hoax-prabowo-cekik-wamentan-ke-bareskrim,"Relawan Laporkan Akun Penyebar Kabar Hoax Prabowo Cekik Wamentan ke Bareskrim","Ketua Umum Relawan Indonesia Bersatu Lisman Hasibuan akan melaporkan kasus dugaan penyebaran hoax soal Prabowo cekik Wamentan Harvick Hasnul."
https://metro.tempo.co/read/1773734/dlh-dki-ungkap-banyak-pengukur-kualitas-udara-tak-berizin-koordinasi-dengan-polisi-untuk-dihentikan,"DLH DKI Ungkap Banyak Pengukur Kualitas Udara Tak Berizin, Koordinasi dengan Polisi untuk Dihentikan","DLH DKI menyatakan telah berkoordinasi dengan kepolisian untuk menghentikan beberapa alat pengukur kualitas udara tak berizin tersebut."
https://tekno.tempo.co/read/1773732/siswa-sd-terkena-dampak-kebakaran-tpa-jatibarang-semarang-wali-kota-pemadaman-butuh-sepekan,"Siswa SD Terkena Dampak Kebakaran TPA Jatibarang Semarang, Wali Kota: Pemadaman Butuh Sepekan","Kebakaran Tempat Pembuangan Akhir atau TPA Jatibarang, Kota Semarang, Jawa Tengah, berdampak terhadap SDN 4 Ngaliyan yang berlokasi tidak jauh."
https://metro.tempo.co/read/1773789/dlh-dki-hari-ini-periksa-cerobong-pabrik-minyak-goreng-di-cilincing-diduga-cemari-udara,"DLH DKI Hari Ini Periksa Cerobong Pabrik Minyak Goreng di Cilincing, Diduga Cemari Udara","Tim Satgas Pengendalian Pencemaran Udara DLH DKI hari memeriksa cerobong sebuah pabrik minyak goreng di kawasan KBN Cilincing."
https://nasional.tempo.co/read/1773788/soal-pergantian-panglima-tni-jokowi-masih-dalam-proses,"Soal Pergantian Panglima TNI, Jokowi: Masih dalam Proses","Presiden Jokowi masih belum banyak bicara soal pergantian Panglima TNI. Ia mengatakan semua masih dalam proses, termasuk opsi perpanjangan jabatan."
https://tekno.tempo.co/read/1773786/agenda-diundur-bem-se-ui-kembali-undang-kedatangan-3-bacapres,"Agenda Diundur, BEM se-UI Kembali Undang Kedatangan 3 Bacapres","BEM se-UI kembali mengundang ketiga bacapres untuk beradu gagasan di UI."
https://bisnis.tempo.co/read/1773787/sidak-ke-pasar-tanah-abang-menteri-teten-sebut-penurunan-omzet-50-persen,"Sidak ke Pasar Tanah Abang, Menteri Teten Sebut Penurunan Omzet 50 Persen","Menteri Koperasi dan UKM Teten Masduki melakukan sidak ke Pasar Tanah Abang pada Selasa, 19 September 2023."
https://bola.tempo.co/read/1773784/menteri-basuki-pastikan-persebaya-surabaya-vs-arema-fc-bisa-digelar-di-stadion-gelora-bung-tomo,"Menteri Basuki Pastikan Persebaya Surabaya vs Arema FC Bisa Digelar di Stadion Gelora Bung Tomo","Menteri PUPR Basuki Hadimuljono mengatakan renovasi Stadion Gelora Bung Tomo, kandang Persebaya Surabaya untuk Piala Dunia U-17 2023 akan diundur."
https://metro.tempo.co/read/1773783/pemeran-film-porno-inisial-cn-diperiksa-di-polda-metro-jaya-pengacara-ada-paksaan-dia-sempat-nolak,"Pemeran Film Porno Inisial CN Diperiksa di Polda Metro Jaya, Pengacara: Ada Paksaan, Dia Sempat Nolak","Diduga ada tekanan terhadap seorang pemeran perempuan di dalam film porno di Jakarta Selatan."
https://travel.tempo.co/read/1773767/8-tips-traveling-dengan-kereta-api-sendirian-dan-berkelompok,"8 Tips Traveling dengan Kereta Api Sendirian dan Berkelompok","8 tips traveling dengan kereta api sendiri dan bersama teman yang sangat praktis dan nyaman selama di perjalanan."
https://tekno.tempo.co/read/1773781/kolaborasi-venteny-dan-plastic-bank-akan-kumpulkan-20-ton-plastik-daur-ulang-hingga-2024,"Kolaborasi Venteny dan Plastic Bank Akan Kumpulkan 20 Ton Plastik Daur Ulang hingga 2024","Sampah plastik di laut merupakan masalah lingkungan di Indonesia yang sangat krusial untuk segera ditangani."
https://bisnis.tempo.co/read/1773780/wijaya-karya-minta-pmn-rp-6-triliun-anggota-dpr-ini-seperti-dagelan,"Wijaya Karya Minta PMN Rp 6 Triliun, Anggota DPR: Ini Seperti Dagelan","PT. Wijaya Karya (Persero) Tbk. meminta dukungan pemerintah untuk memberi PMN senilai Rp 6 triliun pada tahun 2024."
https://bisnis.tempo.co/read/1773773/potensi-pendapatan-hilang-rp-78-miliar-akibat-kekeringan-petani-lumajang-salahkan-pemerintah,"Potensi Pendapatan Hilang Rp 78 Miliar Akibat Kekeringan, Petani Lumajang Salahkan Pemerintah","Informasi yang diperoleh TEMPO menyebutkan Dam Gambiran menjadi kewenangan Kabupaten Lumajang dengan irigasinya bernama DI Boreng."
https://nasional.tempo.co/read/1773779/pasca-kebakaran-alun-alun-suryakencana-pendakian-gunung-gede-pangrango-dibuka-kembali,"Pasca- Kebakaran Alun-Alun Suryakencana, Pendakian Gunung Gede Pangrango Dibuka Kembali","Jalur pendakian ke Taman Nasional Gunung Gede Pangrango kembali dibuka setelah kebakaran di Alun-alun Suryakencana padam."
https://metro.tempo.co/read/1773777/bem-ui-kembali-kirim-undangan-ke-3-bacapres-untuk-adu-gagasan-ditunggu-sampai-akhir-september,"BEM UI Kembali Kirim Undangan ke 3 Bacapres untuk Adu Gagasan, Ditunggu Sampai Akhir September","BEM UI kembali mengirim undangan kepada 3 bacapres untuk adu gagasan di Kampus UI. Beri batas waktu hingga akhir September."
https://otomotif.tempo.co/read/1773776/mgpa-tawarkan-diskon-tiket-10-persen-untuk-tribun-khusus-fans-marc-marquez-di-sirkuit-mandalika,"MGPA Tawarkan Diskon Tiket 10 Persen untuk Tribun Khusus Fans Marc Marquez di Sirkuit Mandalik","Dalam gelaran MotoGP Mandalika 2023, MGPA membuka tribun khusus untuk penggemar Marc Marquez di Grandstand J Sirkuit Mandalika."
https://bisnis.tempo.co/read/1773743/mengenal-apa-itu-merchandise-jenis-fungsi-dan-contohnya,"Mengenal Apa Itu Merchandise, Jenis, Fungsi, dan Contohny","Merchandise adalah produk yang sering digunakan oleh perusahaan untuk promosi. Berikut ini pengertian merchandise, jenis, hingga contohnya."
https://travel.tempo.co/read/1773775/ada-wisata-air-gunung-hingga-pantai-ini-daftar-lengkap-wisata-di-sukabumi-yang-sayang-untuk-dilewatkan,"Ada Wisata Air, Gunung hingga Pantai, Ini Daftar Lengkap Wisata di Sukabumi yang Sayang untuk Dilewatkan","Sukabumi menyajikan tempat wisata yang cukup lengkap, dari mulai wisata alam, pantai, gunung, sampai wisata buatan manusia seperti waterpark."
https://nasional.tempo.co/read/1773771/edelwise-di-gunung-gede-pangrango-ikut-terbakar-berikut-kronologi-dan-dugaan-penyebabnya,"Edelwise di Gunung Gede Pangrango Ikut Terbakar, Berikut Kronologi dan Dugaan Penyebabny","Kebakaran Gunung Gede Pangrango ikut menghanguskan area Bunga Edelweis. Berikut kronologi dan dugaan penyebabnya."
https://bisnis.tempo.co/read/1773765/wamenkeu-sebut-sektor-asuransi-dan-dana-pensiun-punya-banyak-pr,"Wamenkeu Sebut Sektor Asuransi dan Dana Pensiun Punya Banyak PR","Wamenkeu Suahasil Nazara menyebut sektor asuransi dan dana pensiun masih memiliki banyak pekerjaan rumah alias PR."
https://metro.tempo.co/read/1773768/pengacara-pemain-film-porno-sebut-kliennya-korban-pembuat-film,"Pengacara Pemain Film Porno Sebut Kliennya Korban Pembuat Film","Salah satu pemain film porno yang dibuat di Jakarta Selatan mendatangi Polda Metro untuk pemeriksaan."
https://seleb.tempo.co/read/1773753/tolak-banyak-tawaran-nyaleg-cakra-khan-tetap-ingin-berkarya-sebagai-penyanyi,"Tolak Banyak Tawaran Nyaleg, Cakra Khan Tetap Ingin Berkarya sebagai Penyanyi","Cakra Khan mengaku sering mendapat tawaran nyaleg, namun selalu ditolak karena prinsip hidupnya yang ingin terus bernyanyi."
https://metro.tempo.co/read/1773763/jalani-pemeriksaan-di-polda-metro-pemain-film-porno-inisial-cn-disebut-berperan-di-2-film,"Jalani Pemeriksaan di Polda Metro, Pemain Film Porno Inisial CN Disebut Berperan di 2 Film","Salah satu pemain di film porno inisial CN mendatangi Polda Metro Jaya untuk menjalani pemeriksaan."
https://pemilu.tempo.co/read/1773762/pilkada-serentak-2024-kpu-jawa-barat-habiskan-anggaran-rp-115-triliun,"Pilkada Serentak 2024, KPU Jawa Barat: Habiskan Anggaran Rp 1,15 Triliun","KPU Jawa Barat menyatakan Pilkada Serentak 2024 di wilayah itu akan menghabiskan anggaran Rp 1,15 triliun."
https://bisnis.tempo.co/read/1773756/anggota-dewan-desak-pemerintah-tunda-psn-rempang-eco-city-berpotensi-rampas-ruang-hidup-masyarakat,"Anggota Dewan Desak Pemerintah Tunda PSN Rempang Eco City: Berpotensi Rampas Ruang Hidup Masyarakat","Pengembangan Rempang Eco City diluncurkan di Kemenko Perekonomian pada 12 April 2023."
https://dunia.tempo.co/read/1773721/kanada-duga-india-terlibat-dalam-pembunuhan-pemimpin-sikh-hubungan-diplomatik-memanas,"Kanada Duga India Terlibat dalam Pembunuhan Pemimpin Sikh, Hubungan Diplomatik Memanas","Kanada menduga adanya keterlibatan Pemerintah India dalam pembunuhan pemimpin separatis Sikh, warga negara Kanada, pada Juni lalu."
https://tekno.tempo.co/read/1773735/5-hewan-dengan-umur-paling-panjang-di-dunia-ada-yang-berpotensi-abadi,"5 Hewan dengan Umur Paling Panjang di Dunia, Ada yang Berpotensi Abadi","Ada banyak hewan di dunia yang bisa hidup lama hingga melebihi usia rata-rata manusia, bahkan ada yang berpotensi abadi."
https://bisnis.tempo.co/read/1773738/besaran-gaji-presiden-dan-wakil-presiden-di-indonesia,"Besaran Gaji Presiden dan Wakil Presiden di Indonesia","Gaji presiden di Indonesia diatur dalam Undang-Undang Republik Indonesia Nomor 7 Tahun 1978. Berapa besaran gaji presiden dan wakil presiden?"
https://metro.tempo.co/read/1773811/dari-gagasan-sampai-artikulasi-begini-mahasiswa-ui-bandingkan-kuliah-kebangsaan-anies-dan-ganjar,"Dari Gagasan sampai Artikulasi, Begini Mahasiswa UI Bandingkan Kuliah Kebangsaan Anies dan Ganjar","Dua dari tiga bakal calon presiden yang ada saat ini, Anies dan Ganjar, telah memberi kuliah kebangsaan di Universitas Indonesia."
https://metro.tempo.co/read/1773810/megawati-datangi-museum-nasional-pasca-kebakaran,"Megawati Datangi Museum Nasional Pasca Kebakaran","Presiden RI ke-5 Megawati Soekarnoputri mendatangi Museum Nasional yang mengalami kebakaran pada Sabtu lalu."
https://bisnis.tempo.co/read/1773805/dpr-sebut-pajak-jadi-pasal-krusial-di-revisi-uu-ikn,"DPR Sebut Pajak Jadi Pasal Krusial di Revisi UU IKN","Kepala Otorita IKN Bambang Susantono membenarkan pihaknya akan bisa menarik pajak bila sudah menjadi Pemda Khusus."
https://dunia.tempo.co/read/1773807/sidang-majelis-umum-pbb-menlu-retno-bahas-myanmar-hingga-pencalonan-indonesia-di-dewan-ham,"Sidang Majelis Umum PBB, Menlu Retno Bahas Myanmar hingga Pencalonan Indonesia di Dewan HAM","Menlu Retno melakukan beberapa pertemuan bilateral di Sidang Majelis Umum PBB, membahas berbagai isu dari bantuan Myanmar hingga pencalonan Indonesia di Dewan HAM."
https://bisnis.tempo.co/read/1773806/ini-link-sscasn-dan-jadwal-terbaru-pendaftaran-cpns-2023,"Ini Link SSCASN dan Jadwal Terbaru Pendaftaran CPNS 2023","Jadwal pendaftaran CPNS 2023 yang semula dibuka mulai 17 September 2023 diundur hingga 20 September 2023"
https://bisnis.tempo.co/read/1773802/dpr-setujui-ruu-apbn-2024-disahkan-jadi-undang-undang,"DPR Setujui RUU APBN 2024 Disahkan jadi Undang-undang","Dewan Perwakilan Rakyat (DPR RI) menyetujui Rancangan Undang-Undang Anggaran Pendapatan dan Belanja Negara (RUU APBN) disahkan menjadi Undang-Undang."
https://nasional.tempo.co/read/1773800/diperiksa-kpk-soal-dugaan-korupsi-lng-karen-agustiawan-maaf-ya-enggak-boleh-komentar-dulu,"Diperiksa KPK Soal Dugaan Korupsi LNG, Karen Agustiawan: Maaf Ya, Enggak Boleh Komentar Dulu","Karen Agustiawan tengah menjalani pemeriksaan dugaan korupsi LNG Pertamina. Ia belum memberikan komentar atas pemeriksaannya hari ini."
https://bisnis.tempo.co/read/1773799/menteri-teten-penurunan-omzet-pedagang-tanah-abang-bisa-permanen,"Menteri Teten: Penurunan Omzet Pedagang Tanah Abang Bisa Permanen","Menteri Koperasi dan UKM Teten Masduki menyebut terjadi penurunan omzet yang signifikan terhadap penjualan para pedagang di Pasar Tanah Abang."
https://bola.tempo.co/read/1773797/duel-indonesia-vs-kirgistan-di-asian-games-2023-ujian-pertama-timnas-u-24-tanpa-ramadhan-sananta,"Duel Indonesia vs Kirgistan di Asian Games 2023, Ujian Pertama Timnas U-24 Tanpa Ramadhan Sanant","Pertandingan Timnas U-24 Indonesia vs Kirgistan di Asian Games 2023 bakal berlangsung pada Selasa, 19 September 2023 pukul 18.30 WIB."
https://seleb.tempo.co/read/1773770/pameran-seni-rupa-artsiafrica2-di-bandung-tampilkan-170-gambar,"Pameran Seni Rupa Artsiafrica#2 di Bandung Tampilkan 170 Gambar","Pameran seni rupa bertajuk Artsiafrica menampilkan sosok warga Asia dan Afrika lewat muka hingga balutan budayanya di negara masing-masing."
https://travel.tempo.co/read/1773769/kolaborasi-dengan-disney-starbucks-hadirkan-tumbler-karakter-vintage,"Kolaborasi dengan Disney, Starbucks Hadirkan Tumbler Karakter Vintage","Koleksi merchandise Starbucks x Disney terdiri dari 10 desain tumbler dan pin enamel berdesain vintage."
https://nasional.tempo.co/read/1773795/geger-kabar-abdul-somad-ditangkap-polisi-pastikan-hoaks-dan-buru-penyebar-berita,"Geger Kabar Abdul Somad Ditangkap, Polisi Pastikan Hoaks dan Buru Penyebar Berit","Polda Kepri meminta masyarakat untuk tak terus meneruskan berita hoaks soal penangkapan Abdul Somad."
https://nasional.tempo.co/read/1773794/disetiri-prabowo-saat-jajal-kendaraan-maung-di-pindad-jokowi-mulus-yang-nyetir-juga-bagus,"Disetiri Prabowo Saat Jajal Kendaraan Maung di Pindad, Jokowi: Mulus, yang Nyetir Juga Bagus","Jokowi tiba di Pindad. Ia langsung diajak Prabowo memasuki area pabrik di bagian dalam kawasan pabrik senjata dan kendaraan tempur tersebut."
https://metro.tempo.co/read/1773793/kebakaran-6-rumah-di-cilandak-diduga-karena-korsleting-listrik,"Kebakaran 6 Rumah di Cilandak Diduga karena Korsleting Listrik","Kebakaran yang diduga karena korsleting listrik itu menyebabkan 6 rumah hangus dan 15 warga kehilangan tempat tinggal."
https://tekno.tempo.co/read/1773750/sederet-hewan-dengan-umur-pendek-ada-yang-hidupnya-cuma-24-jam,"Sederet Hewan dengan Umur Pendek, Ada yang Hidupnya Cuma 24 Jam","Beberapa hewan di dunia diketahui memiliki usia hidup yang sangat singkat. Lantas, hewan apa saja yang memiliki umur paling pendek?"
https://tekno.tempo.co/read/1773792/pandi-akan-berkolaborasi-dengan-pengelola-domain-asia-pasifik-untuk-memajukan-dunia-internet,"PANDI Akan Berkolaborasi dengan Pengelola Domain Asia Pasifik untuk Memajukan Dunia Internet","PANDI bersama dengan organisasi industri Internet regional lainnya berkomitmen untuk menjaga dan mendukung DNS yang kuat dan terpercaya."
https://seleb.tempo.co/read/1773791/4-rekomendasi-drama-korea-bertema-dokter-yang-kaya-akan-pengetahuan,"4 Rekomendasi Drama Korea Bertema Dokter yang Kaya akan Pengetahuan","Drama Korea bertema kedokteran menarik karena dapat memberikan pengetahuan kepada pembacanya. Simak daftar dramanya dalam artikel ini."
https://otomotif.tempo.co/read/1773703/pemprov-dki-beli-10-moge-listrik-patroli-untuk-pengawalan-tahun-depan,"Pemprov DKI Beli 10 Moge Listrik Patroli untuk Pengawalan Tahun Depan","Pemerintah Provinsi (Pemprov) DKI Jakarta telah membeli 10 unit motor gede atau moge listrik untuk digunakan dalam kegiatan patroli."
https://travel.tempo.co/read/1773641/rusia-bakal-menerapkan-bebas-visa-untuk-malaysia-dan-4-negara-lain,"Rusia Bakal Menerapkan Bebas Visa Untuk Malaysia dan 4 Negara Lain","Rusia berupaya menarik lebih banyak pengunjung dengan melonggarkan aturan visa"
https://bisnis.tempo.co/read/1773745/mengenal-barcode-dan-jenis-jenisnya-yang-sering-digunakan,"Mengenal Barcode dan Jenis-jenisnya yang Sering Digunakan","Barcode adalah kode batang yang tersusun dan bisa terbaca dengan mesin scanner.  Berikut ini macam-macam barcode dan fungsinya."
https://dunia.tempo.co/read/1773785/wang-yi-ke-rusia-bahas-kunjungan-presiden-putin-ke-cina-bulan-depan,"Wang Yi ke Rusia, Bahas Kunjungan Presiden Putin ke Cina Bulan Depan?","Menlu  Cina, Wang Yi, berkunjung ke Rusia mulai Senin diduga untuk membicarakan kemungkinan kunjungan penting Presiden Vladimir Putin ke Beijing"
https://nasional.tempo.co/read/1773843/mr-assaat-gelar-datuk-mudo-9-bulan-pernah-jadi-presiden-ri-tandatangannya-buat-ugm-berdiri," Mr Assaat Gelar Datuk Mudo 9 Bulan Pernah Jadi Presiden RI, Tandatangannya Buat UGM Berdiri","Mr Assaat pernah menjadi acting Presiden RI selama 9 bulan pada 1949-1950. Tanpa kepemimpinannya, Indonesia mungkin saja direbut kembali Belanda."
https://bisnis.tempo.co/read/1773841/uji-coba-kereta-cepat-bersama-masyarakat-menhub-kuota-langsung-habis,"Uji Coba Kereta Cepat Bersama Masyarakat, Menhub: Kuota Langsung Habis!","Menteri Perhubungan (Menhub) Budi Karya Sumadi kembali lakukan uji coba Kereta Cepat Jakarta-Bandung (KCJB) hari ini."
https://bisnis.tempo.co/read/1773818/begini-aturan-tenaga-kerja-asing-atau-tka-di-indonesia-dalam-uu-ketenagakerjaan,"Begini Aturan Tenaga Kerja Asing atau TKA di Indonesia dalam UU Ketenagakerjaan","Aturan adanya Tenaga Kerja Asing disingkat TKA di Indonesia telah tercantum dalam UU No. Nomor 13 Tahun 2003 tentang Ketenagakerjaan."
https://bisnis.tempo.co/read/1773838/ini-gagasan-anies-soal-energi-ramah-lingkungan-jika-jadi-presiden-2024,"Ini Gagasan Anies soal Energi Ramah Lingkungan Jika Jadi Presiden 2024","Anies Baswedan menjelaskan gagasan soal lima pilar menuju energi ramah lingkungan"
https://bisnis.tempo.co/read/1773837/dialog-ganjar-dengan-mahasiswa-ui-mulai-sandwich-generation-hingga-petugas-partai-atau-rakyat,"Dialog Ganjar dengan Mahasiswa UI, Mulai Sandwich Generation hingga Petugas Partai atau Rakyat","Dialog Ganjar  Pranowo dengan para mahasiswa Universitas Indonesia, mulai tentang sandwich generation hingga soal petugas partai atau rakyat?"
https://bisnis.tempo.co/read/1773836/ganjar-pranowo-blak-blakan-ke-mahasiswa-ui-saat-ditanya-tka-cina-kamu-bisa-gantikan-nggak,"Ganjar Pranowo Blak-blakan ke Mahasiswa UI Saat Ditanya TKA Cina: Kamu Bisa Gantikan Nggak?","Ganjar Pranowo memberikan respon saat isi kuliah di UI mengenai TKA Cina di Jawa Tengah dari protes warga setempat. Apa katanya?"
https://nasional.tempo.co/read/1773833/dpr-ri-tunggu-pemerintah-usul-revisi-uu-dki-menjadi-dkj,"DPR RI Tunggu Pemerintah Usul Revisi UU DKI Menjadi DKJ","DPR menjelaskan revisi itu diperlukan, mengingat saat ini Indonesia memiliki dua ibu kota secara de jure, yaitu DKI Jakarta dan IKN Nusantara."
https://metro.tempo.co/read/1773834/damkar-lepaskan-alat-kelamin-remaja-laki-laki-di-jaksel-yang-terjepit-ritsleting-celana,"Damkar Lepaskan Alat Kelamin Remaja Laki-laki di Jaksel yang Terjepit Ritsleting Celana","Empat petugas damkar ikut melepaskan alat kelamin remaja tersebut yang terjepit ritsleting celana."
https://bola.tempo.co/read/1773832/prediksi-barcelona-vs-royal-antwerp-di-liga-champions-jadwal-kondisi-tim-h2h-perkiraan-formasi,"Prediksi Barcelona vs Royal Antwerp di Liga Champions: Jadwal, Kondisi Tim, H2H, Perkiraan Formasi"," Barcelona vs Royal Antwerp akan tersaji dalam laga pertama babak penyisihan grup H Liga Champions 2023-2024."
https://dunia.tempo.co/read/1773820/balas-ottawa-india-minta-diplomat-kanada-tinggalkan-negaranya-dalam-5-hari,"Balas Ottawa, India Minta Diplomat Kanada Tinggalkan Negaranya dalam 5 Hari","Diplomat Kanada diperintahkan untuk pergi beberapa jam setelah Ottawa mengusir diplomat India atas pembunuhan seorang separatis Sikh."
https://bisnis.tempo.co/read/1773761/pgas-saham-harga-dan-prospek-keuntungannya,"PGAS Saham: Harga dan Prospek Keuntungannya","PGAS saham adalah perusahaan BUMN yang bergerak di bidang pengolahan dan distribusi gas bumi. Berikut adalah harga dan prospek saham PGAS."
https://bisnis.tempo.co/read/1773831/profil-antam-bumn-yang-dikalahkan-crazy-rich-surabaya-budi-said-di-kasus-11-ton-emas,"Profil Antam, BUMN yang Dikalahkan Crazy Rich Surabaya Budi Said di Kasus 1,1 Ton Emas","PT Aneka Tambang (Persero) atau Antam dikalahkan oleh crazy rich asal Surabaya Budi Said di kasus 1,1 ton emas batangan. Ini profil Antam."
